pclass,age,sibsp,parch,fare,adult_male,alone,has_deck,FamilySize,IsAlone,sex_male,embarked_Q,embarked_S,agegroup_Child,agegroup_Teen,agegroup_Young Adult,agegroup_Adult,agegroup_Middle Age,agegroup_Senior,faregroup_Low,faregroup_Medium,faregroup_High,faregroup_Very High
1,0.6822313579652374,0.47769129876056604,0.6916462069086001,1.6870776735296544,False,False,1,0.6922907161367223,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,-0.6944172579262675,0.47769129876056604,0.6916462069086001,-0.46189852062748443,True,False,0,0.6922907161367223,0,True,False,False,False,False,True,False,False,False,False,True,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.736565044483535,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,-0.713321014959955,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7171748317035107,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,True,False,False,False
3,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
2,0.030134645174524483,2.5003950542753333,-0.4999482559915824,-0.29428458694147114,False,False,0,1.3498822643497215,0,False,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.5495068773061091,2.5003950542753333,0.6916462069086001,-0.15190374948538923,False,False,0,2.0074738125627207,0,False,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.04232054513555472,0.47769129876056604,-0.4999482559915824,-0.7390896291492887,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,True,False,False,False
2,-1.7087899222673764,-0.5336605789968177,0.6916462069086001,0.08822824120301655,False,False,0,0.034699167923723226,0,False,False,True,True,False,False,False,False,False,False,False,True,False
3,-1.563879541647218,3.5117469320327173,0.6916462069086001,-0.035291526218640935,False,False,0,2.6650653607757193,0,True,True,False,True,False,False,False,False,False,False,False,True,False
2,-0.04232054513555472,0.47769129876056604,-0.4999482559915824,-0.0800519023253484,True,False,0,0.034699167923723226,0,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,-0.11737240392464557,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
1,2.583455551701716,-0.5336605789968177,-0.4999482559915824,0.6143172593915376,True,True,0,-0.6228923802892758,1,True,False,False,False,False,False,False,False,True,False,False,False,True
3,-0.5495068773061091,-0.5336605789968177,1.883240669808783,-0.25098732240241634,False,False,0,0.6922907161367223,0,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1.986424783546663,-0.5336605789968177,-0.4999482559915824,-0.5700125838956226,True,True,0,-0.6228923802892758,1,True,True,False,False,False,False,False,True,False,False,True,False,False
3,-0.839327638546426,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.7668724482363468,0.47769129876056604,-0.4999482559915824,0.7289372283450335,True,False,1,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,False,False,False,True
3,1.5516936416861877,-0.5336605789968177,-0.4999482559915824,-0.7388218701695874,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,True,False,False,False
3,-1.563879541647218,2.5003950542753333,0.6916462069086001,-0.29189388176556813,False,False,0,2.0074738125627207,0,False,False,True,True,False,False,False,False,False,False,False,True,False
1,0.4648657870349997,-0.5336605789968177,-0.4999482559915824,0.3153452329138061,True,True,1,-0.6228923802892758,1,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,-0.13729494705717096,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
3,-1.0566932094766637,0.47769129876056604,-0.4999482559915824,-0.5029389594804867,False,False,0,0.034699167923723226,0,False,False,False,False,True,False,False,False,False,False,True,False,False
3,-0.3321413063758715,1.4890431765179497,-0.4999482559915824,-0.2726343608684931,True,False,0,0.6922907161367223,0,True,False,False,False,False,True,False,False,False,False,False,True,False
3,-1.853700302887535,-0.5336605789968177,1.883240669808783,-0.26161161620412954,False,False,0,0.6922907161367223,0,False,False,True,True,False,False,False,False,False,False,False,True,False
3,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
2,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,-0.4616339492546845,False,True,0,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,False,True,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.6284509812153968,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,True,False,False
1,1.261872880445871,-0.5336605789968177,-0.4999482559915824,0.6938735524317887,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,False,False,False,True
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7421433565606421,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,True,False,False,False
1,0.1025898354846037,0.47769129876056604,-0.4999482559915824,0.6938735524317887,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,False,True
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,-0.9636820361943246,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
2,0.2475002161047621,-0.5336605789968177,1.883240669808783,-0.13490424188126793,False,False,0,0.6922907161367223,0,False,False,True,False,False,False,True,False,False,False,False,True,False
3,0.6097761676551581,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
1,1.5516936416861877,-0.5336605789968177,0.6916462069086001,0.9928455789095202,True,False,0,0.034699167923723226,0,True,False,False,False,False,False,False,True,False,False,False,False,True
3,-0.839327638546426,0.47769129876056604,0.6916462069086001,-0.3193869912884532,True,False,0,0.6922907161367223,0,True,False,True,False,True,False,False,False,False,False,False,True,False
3,-1.4914243513371388,-0.5336605789968177,1.883240669808783,-0.3094257197221905,False,False,0,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,1.4792384513761085,-0.5336605789968177,-0.4999482559915824,-0.048440404686107746,False,True,1,-0.6228923802892758,1,False,False,False,False,False,False,False,True,False,False,False,True,False
3,-1.9261554931976141,3.5117469320327173,1.883240669808783,0.03682807992110099,False,False,0,3.3226569089887183,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.73258053585703,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,0.47769129876056604,-0.4999482559915824,-0.7158455996257087,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,True,False,False,False
3,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,-0.713321014959955,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,0.6822313579652374,-0.5336605789968177,5.458024058509331,-0.035291526218640935,False,False,0,2.6650653607757193,0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,1.5497460054050798,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,False,False,True
3,-0.40459649668595077,0.47769129876056604,-0.4999482559915824,-0.4584463423534805,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,-2.083383256170486,0.47769129876056604,0.6916462069086001,-0.3660057422185626,False,False,0,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,False,True,False
2,-0.7668724482363468,0.47769129876056604,-0.4999482559915824,-0.13490424188126793,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,False,True,False
1,-0.5495068773061091,0.47769129876056604,-0.4999482559915824,1.159264160007582,False,False,1,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,False,False,True
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.7171748317035107,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,True,False,False,False
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,2.8614462452505522,True,True,0,-0.6228923802892758,1,True,False,False,False,False,False,True,False,False,False,False,False,True
2,-1.9986106835076933,0.47769129876056604,0.6916462069086001,-0.13490424188126793,False,False,1,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.7333774375823309,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7332435580924804,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,True,False,False,False
2,-0.11477573544563392,-0.5336605789968177,-0.4999482559915824,-0.5700125838956226,False,True,1,-0.6228923802892758,1,False,True,False,False,False,True,False,False,False,False,True,False,False
3,1.0445073095156334,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.839327638546426,0.47769129876056604,-0.4999482559915824,-0.756621467105911,True,False,0,0.034699167923723226,0,True,False,True,False,True,False,False,False,False,True,False,False,False
3,0.6097761676551581,-0.5336605789968177,-0.4999482559915824,-0.7389557496594381,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
1,-0.3321413063758715,0.47769129876056604,-0.4999482559915824,0.8035814191505289,True,False,1,0.034699167923723226,0,True,False,False,False,False,True,False,False,False,False,False,False,True
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
3,-1.201603590096822,-0.5336605789968177,-0.4999482559915824,-0.7332435580924804,False,True,0,-0.6228923802892758,1,False,False,False,False,True,False,False,False,False,True,False,False,False
3,-0.3321413063758715,0.47769129876056604,0.6916462069086001,-0.4777058632505554,True,False,0,0.6922907161367223,0,True,False,False,False,False,True,False,False,False,False,True,False,False
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,False,True,0,-0.6228923802892758,1,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.5373209773450789,-0.5336605789968177,0.6916462069086001,-0.016962786536717595,True,False,1,0.034699167923723226,0,True,False,False,False,False,False,True,False,False,False,False,True,False
3,1.3343280707559502,0.47769129876056604,3.0748351327089654,0.13205783609457242,False,False,0,2.0074738125627207,0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,2.583455551701716,-0.5336605789968177,-0.4999482559915824,-0.007399965833105379,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,False,False,True,False,False,True,False
2,-0.40459649668595077,1.4890431765179497,-0.4999482559915824,1.3792090361906626,True,False,0,0.6922907161367223,0,True,False,True,False,False,True,False,False,False,False,False,False,True
3,-1.4914243513371388,3.5117469320327173,1.883240669808783,0.03682807992110099,False,False,0,3.3226569089887183,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,-0.6944172579262675,-0.5336605789968177,-0.4999482559915824,-0.7110641892739025,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-1.9986106835076933,-0.5336605789968177,0.6916462069086001,-0.6301786641558494,False,False,1,0.034699167923723226,0,False,False,True,True,False,False,False,False,False,False,True,False,False
2,2.3487007350970592,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,False,True,False,True,False,False
2,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.40459649668595077,0.47769129876056604,-0.4999482559915824,-0.4504773251004702,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,False,True,False,False
1,1.4792384513761085,-0.5336605789968177,0.6916462069086001,2.8614462452505522,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,-0.9842380191665844,-0.5336605789968177,-0.4999482559915824,-0.13490424188126793,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,False,False,True,False
3,-1.0929208046317032,0.47769129876056604,-0.4999482559915824,-0.5029389594804867,False,False,0,0.034699167923723226,0,False,False,False,False,True,False,False,False,False,False,True,False,False
2,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,1.3792090361906626,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,False,False,True
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,0.014779402985472449,True,True,0,-0.6228923802892758,1,True,False,False,False,False,False,True,False,False,False,False,True,False
3,-0.3683689015309111,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,-0.7668724482363468,-0.5336605789968177,1.883240669808783,-0.1258737515301568,False,False,1,0.6922907161367223,0,False,False,True,False,False,True,False,False,False,False,False,True,False
2,0.3199554064148413,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,False,True,1,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,False,True,False,False
2,0.3924105967249205,-0.5336605789968177,-0.4999482559915824,-0.13490424188126793,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
3,0.1025898354846037,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
2,-0.5495068773061091,0.47769129876056604,0.6916462069086001,-0.03927603484514602,False,False,0,0.6922907161367223,0,False,False,True,False,False,True,False,False,False,False,False,True,False
2,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
2,1.4792384513761085,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,False,True,False,False
1,1.624148831996267,0.47769129876056604,0.6916462069086001,2.0167304164314754,False,False,1,0.6922907161367223,0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,1.2453295463400917,False,True,1,-0.6228923802892758,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0.2475002161047621,-0.5336605789968177,-0.4999482559915824,-0.5724032890715258,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
3,1.1169624998257126,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.04232054513555472,-0.5336605789968177,-0.4999482559915824,-0.7126579927245046,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,1.261872880445871,-0.5336605789968177,-0.4999482559915824,-0.73258053585703,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,True,False,False,False
2,-1.7812451125774555,0.47769129876056604,1.883240669808783,-0.07912112111019683,False,False,0,1.3498822643497215,0,False,False,True,True,False,False,False,False,False,False,False,True,False
3,-0.9117828288565052,-0.5336605789968177,-0.4999482559915824,-0.5028082675975374,False,True,0,-0.6228923802892758,1,False,False,False,False,True,False,False,False,False,False,True,False,False
3,-0.9117828288565052,0.47769129876056604,-0.4999482559915824,-0.7388218701695874,True,False,0,0.034699167923723226,0,True,False,True,False,True,False,False,False,False,True,False,False,False
3,2.583455551701716,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,False,True,True,False,False,False
3,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,0.8371819834961212,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,False,True
3,-0.04232054513555472,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,True,False,False,False
3,-1.9986106835076933,3.5117469320327173,0.6916462069086001,-0.035291526218640935,False,False,0,2.6650653607757193,0,True,True,False,True,False,False,False,False,False,False,False,True,False
1,-0.04232054513555472,-0.5336605789968177,-0.4999482559915824,-0.007399965833105379,True,True,1,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.6944172579262675,0.47769129876056604,-0.4999482559915824,-0.6504996581510253,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.11477573544563392,-0.5336605789968177,-0.4999482559915824,-0.713321014959955,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.07912112111019683,True,True,1,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,2.4287286084121007,False,True,0,-0.6228923802892758,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1.1169624998257126,-0.5336605789968177,-0.4999482559915824,-0.11737240392464557,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
3,-1.2740587804069012,0.47769129876056604,-0.4999482559915824,-0.6053408311816673,False,False,0,0.034699167923723226,0,True,False,False,True,False,False,False,False,False,False,True,False,False
3,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.7332435580924804,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.2475002161047621,0.47769129876056604,-0.4999482559915824,0.7289372283450335,False,False,1,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,False,True
3,-0.3321413063758715,0.47769129876056604,-0.4999482559915824,-0.7158455996257087,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,True,False,False,False
2,2.583455551701716,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,False,True,False,True,False,False
3,-0.9842380191665844,-0.5336605789968177,-0.4999482559915824,-0.6698898709310497,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,False,True,False,False
1,1.9139695932365839,-0.5336605789968177,0.6916462069086001,1.6870776735296544,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,-0.712259541861854,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.9636820361943246,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,0.4648657870349997,-0.5336605789968177,-0.4999482559915824,-0.12255226513910221,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
3,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.7036275023733934,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.6944172579262675,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,1.3343280707559502,0.47769129876056604,-0.4999482559915824,0.29861029668248484,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,-1.4914243513371388,0.47769129876056604,0.6916462069086001,-0.4568525389028784,False,False,0,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,True,False,False
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.7198301082522137,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,True,False,False,False
3,0.1025898354846037,0.47769129876056604,-0.4999482559915824,-0.38991279397759304,False,False,0,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,1.7690592126164255,0.47769129876056604,-0.4999482559915824,0.9297564631208894,False,False,0,0.034699167923723226,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,-0.3321413063758715,0.47769129876056604,-0.4999482559915824,-0.13490424188126793,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-2.0710658738177723,0.47769129876056604,1.883240669808783,-0.30783191627158846,False,False,0,1.3498822643497215,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,-0.007399965833105379,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
3,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,-0.7110641892739025,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
3,0.2475002161047621,-0.5336605789968177,-0.4999482559915824,-0.6608593805799385,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
1,-0.47705168699602996,0.47769129876056604,-0.4999482559915824,2.647079681144579,False,False,1,0.034699167923723226,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,-0.6581896627712279,-0.5336605789968177,-0.4999482559915824,-0.73258053585703,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,1.624148831996267,-0.5336605789968177,-0.4999482559915824,-0.5333551045317759,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,False,True,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7332435580924804,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,True,False,False,False
3,0.4648657870349997,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.6940646816697812,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,False,True,False,False
3,-1.853700302887535,2.5003950542753333,1.883240669808783,-0.07433971075839077,False,False,0,2.6650653607757193,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,0.1750450257946829,0.47769129876056604,0.6916462069086001,-0.4696029665076947,False,False,0,0.6922907161367223,0,False,True,False,False,False,False,True,False,False,False,True,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7174394030763106,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,True,False,False,False
1,0.4648657870349997,0.47769129876056604,1.883240669808783,2.8614462452505522,False,False,1,1.3498822643497215,0,False,False,True,False,False,False,True,False,False,False,False,False,True
2,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,-0.13490424188126793,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.6394769134866617,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,1.7690592126164255,-0.5336605789968177,0.6916462069086001,1.4999396475737663,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,False,True,False,False,False,False,True
1,1.624148831996267,0.47769129876056604,0.6916462069086001,1.5752468606147125,True,False,1,0.6922907161367223,0,True,False,True,False,False,False,False,True,False,False,False,False,True
1,-0.47705168699602996,2.5003950542753333,1.883240669808783,2.8614462452505522,False,False,1,2.6650653607757193,0,False,False,True,False,False,True,False,False,False,False,False,False,True
3,-0.04232054513555472,-0.5336605789968177,-0.4999482559915824,-0.6613917109324396,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,0.6097761676551581,-0.5336605789968177,0.6916462069086001,2.8614462452505522,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,False,True
1,0.4648657870349997,-0.5336605789968177,0.6916462069086001,2.8614462452505522,True,False,1,0.034699167923723226,0,True,False,False,False,False,False,True,False,False,False,False,False,True
3,-0.3321413063758715,0.47769129876056604,-0.4999482559915824,-0.4504773251004702,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,False,True,False,False
2,-1.1291483997867429,0.47769129876056604,-0.4999482559915824,-0.0051431401470529515,False,False,0,0.034699167923723226,0,False,False,False,False,True,False,False,False,False,False,False,True,False
3,-0.9842380191665844,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.5495068773061091,-0.5336605789968177,0.6916462069086001,0.7895017594679107,False,False,1,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,False,False,True
3,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.7125241132346539,False,True,0,-0.6228923802892758,1,False,True,False,False,False,True,False,False,False,True,False,False,False
3,-0.7668724482363468,0.47769129876056604,-0.4999482559915824,-0.713321014959955,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,True,False,False,False
3,-1.9261554931976141,0.47769129876056604,0.6916462069086001,-0.4568525389028784,False,False,0,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,True,False,False
1,1.3343280707559502,-0.5336605789968177,-0.4999482559915824,-0.11737240392464557,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,False,False,True,False
1,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,0.6143172593915376,False,True,1,-0.6228923802892758,1,False,False,False,False,False,True,False,False,False,False,False,False,True
3,-1.1291483997867429,-0.5336605789968177,-0.4999482559915824,-0.713321014959955,False,True,0,-0.6228923802892758,1,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,0.02447610317893526,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
1,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,1.4681974580515766,False,True,1,-0.6228923802892758,1,False,False,False,False,False,False,True,False,False,False,False,False,True
2,-2.0949760866200986,0.47769129876056604,0.6916462069086001,-0.5014790355197353,False,False,0,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,True,False,False
3,-0.40459649668595077,-0.5336605789968177,1.883240669808783,-0.43135168369324595,False,False,1,0.6922907161367223,0,False,False,True,False,False,True,False,False,False,False,False,True,False
